period_code,period_label,period_type,geography_code,geography_label,observation,measure,unit
2021-05-17,2021-05-17,day,K03000001,Great Britain,2.31,SAP preceding seven-day rolling average,p/kWh
2021-05-18,2021-05-18,day,K03000001,Great Britain,2.329,SAP preceding seven-day rolling average,p/kWh
2021-05-19,2021-05-19,day,K03000001,Great Britain,2.319,SAP preceding seven-day rolling average,p/kWh
2021-05-20,2021-05-20,day,K03000001,Great Britain,2.285,SAP preceding seven-day rolling average,p/kWh
2021-05-21,2021-05-21,day,K03000001,Great Britain,2.26,SAP preceding seven-day rolling average,p/kWh
2021-05-22,2021-05-22,day,K03000001,Great Britain,2.242,SAP preceding seven-day rolling average,p/kWh
2021-05-23,2021-05-23,day,K03000001,Great Britain,2.231,SAP preceding seven-day rolling average,p/kWh
2021-05-24,2021-05-24,day,K03000001,Great Britain,2.22,SAP preceding seven-day rolling average,p/kWh
2021-05-25,2021-05-25,day,K03000001,Great Britain,2.205,SAP preceding seven-day rolling average,p/kWh
2021-05-26,2021-05-26,day,K03000001,Great Britain,2.241,SAP preceding seven-day rolling average,p/kWh
2021-05-27,2021-05-27,day,K03000001,Great Britain,2.297,SAP preceding seven-day rolling average,p/kWh
2021-05-28,2021-05-28,day,K03000001,Great Britain,2.303,SAP preceding seven-day rolling average,p/kWh
2021-05-29,2021-05-29,day,K03000001,Great Britain,2.283,SAP preceding seven-day rolling average,p/kWh
2021-05-30,2021-05-30,day,K03000001,Great Britain,2.28,SAP preceding seven-day rolling average,p/kWh
2021-05-31,2021-05-31,day,K03000001,Great Britain,2.276,SAP preceding seven-day rolling average,p/kWh
2021-06-01,2021-06-01,day,K03000001,Great Britain,2.268,SAP preceding seven-day rolling average,p/kWh
2021-06-02,2021-06-02,day,K03000001,Great Britain,2.233,SAP preceding seven-day rolling average,p/kWh
2021-06-03,2021-06-03,day,K03000001,Great Britain,2.198,SAP preceding seven-day rolling average,p/kWh
2021-06-04,2021-06-04,day,K03000001,Great Britain,2.2,SAP preceding seven-day rolling average,p/kWh
2021-06-05,2021-06-05,day,K03000001,Great Britain,2.202,SAP preceding seven-day rolling average,p/kWh
2021-06-06,2021-06-06,day,K03000001,Great Britain,2.185,SAP preceding seven-day rolling average,p/kWh
2021-06-07,2021-06-07,day,K03000001,Great Britain,2.176,SAP preceding seven-day rolling average,p/kWh
2021-06-08,2021-06-08,day,K03000001,Great Britain,2.18,SAP preceding seven-day rolling average,p/kWh
2021-06-09,2021-06-09,day,K03000001,Great Britain,2.193,SAP preceding seven-day rolling average,p/kWh
2021-06-10,2021-06-10,day,K03000001,Great Britain,2.213,SAP preceding seven-day rolling average,p/kWh
2021-06-11,2021-06-11,day,K03000001,Great Britain,2.229,SAP preceding seven-day rolling average,p/kWh
2021-06-12,2021-06-12,day,K03000001,Great Britain,2.251,SAP preceding seven-day rolling average,p/kWh
2021-06-13,2021-06-13,day,K03000001,Great Britain,2.286,SAP preceding seven-day rolling average,p/kWh
2021-06-14,2021-06-14,day,K03000001,Great Britain,2.316,SAP preceding seven-day rolling average,p/kWh
2021-06-15,2021-06-15,day,K03000001,Great Britain,2.35,SAP preceding seven-day rolling average,p/kWh
2021-06-16,2021-06-16,day,K03000001,Great Britain,2.36,SAP preceding seven-day rolling average,p/kWh
2021-06-17,2021-06-17,day,K03000001,Great Britain,2.372,SAP preceding seven-day rolling average,p/kWh
2021-06-18,2021-06-18,day,K03000001,Great Britain,2.379,SAP preceding seven-day rolling average,p/kWh
2021-06-19,2021-06-19,day,K03000001,Great Britain,2.407,SAP preceding seven-day rolling average,p/kWh
2021-06-20,2021-06-20,day,K03000001,Great Britain,2.434,SAP preceding seven-day rolling average,p/kWh
2021-06-21,2021-06-21,day,K03000001,Great Britain,2.466,SAP preceding seven-day rolling average,p/kWh
2021-06-22,2021-06-22,day,K03000001,Great Britain,2.487,SAP preceding seven-day rolling average,p/kWh
2021-06-23,2021-06-23,day,K03000001,Great Britain,2.531,SAP preceding seven-day rolling average,p/kWh
2021-06-24,2021-06-24,day,K03000001,Great Britain,2.583,SAP preceding seven-day rolling average,p/kWh
2021-06-25,2021-06-25,day,K03000001,Great Britain,2.631,SAP preceding seven-day rolling average,p/kWh
2021-06-26,2021-06-26,day,K03000001,Great Britain,2.676,SAP preceding seven-day rolling average,p/kWh
2021-06-27,2021-06-27,day,K03000001,Great Britain,2.716,SAP preceding seven-day rolling average,p/kWh
2021-06-28,2021-06-28,day,K03000001,Great Britain,2.742,SAP preceding seven-day rolling average,p/kWh
2021-06-29,2021-06-29,day,K03000001,Great Britain,2.767,SAP preceding seven-day rolling average,p/kWh
2021-06-30,2021-06-30,day,K03000001,Great Britain,2.795,SAP preceding seven-day rolling average,p/kWh
2021-07-01,2021-07-01,day,K03000001,Great Britain,2.836,SAP preceding seven-day rolling average,p/kWh
2021-07-02,2021-07-02,day,K03000001,Great Britain,2.895,SAP preceding seven-day rolling average,p/kWh
2021-07-03,2021-07-03,day,K03000001,Great Britain,2.935,SAP preceding seven-day rolling average,p/kWh
2021-07-04,2021-07-04,day,K03000001,Great Britain,2.959,SAP preceding seven-day rolling average,p/kWh
2021-07-05,2021-07-05,day,K03000001,Great Britain,2.991,SAP preceding seven-day rolling average,p/kWh
2021-07-06,2021-07-06,day,K03000001,Great Britain,3.048,SAP preceding seven-day rolling average,p/kWh
2021-07-07,2021-07-07,day,K03000001,Great Britain,3.049,SAP preceding seven-day rolling average,p/kWh
2021-07-08,2021-07-08,day,K03000001,Great Britain,3.015,SAP preceding seven-day rolling average,p/kWh
2021-07-09,2021-07-09,day,K03000001,Great Britain,2.974,SAP preceding seven-day rolling average,p/kWh
2021-07-10,2021-07-10,day,K03000001,Great Britain,2.968,SAP preceding seven-day rolling average,p/kWh
2021-07-11,2021-07-11,day,K03000001,Great Britain,2.979,SAP preceding seven-day rolling average,p/kWh
2021-07-12,2021-07-12,day,K03000001,Great Britain,2.988,SAP preceding seven-day rolling average,p/kWh
2021-07-13,2021-07-13,day,K03000001,Great Britain,2.955,SAP preceding seven-day rolling average,p/kWh
2021-07-14,2021-07-14,day,K03000001,Great Britain,2.976,SAP preceding seven-day rolling average,p/kWh
2021-07-15,2021-07-15,day,K03000001,Great Britain,2.976,SAP preceding seven-day rolling average,p/kWh
2021-07-16,2021-07-16,day,K03000001,Great Britain,2.97,SAP preceding seven-day rolling average,p/kWh
2021-07-17,2021-07-17,day,K03000001,Great Britain,2.955,SAP preceding seven-day rolling average,p/kWh
2021-07-18,2021-07-18,day,K03000001,Great Britain,2.939,SAP preceding seven-day rolling average,p/kWh
2021-07-19,2021-07-19,day,K03000001,Great Britain,2.931,SAP preceding seven-day rolling average,p/kWh
2021-07-20,2021-07-20,day,K03000001,Great Britain,2.951,SAP preceding seven-day rolling average,p/kWh
2021-07-21,2021-07-21,day,K03000001,Great Britain,2.961,SAP preceding seven-day rolling average,p/kWh
2021-07-22,2021-07-22,day,K03000001,Great Britain,2.998,SAP preceding seven-day rolling average,p/kWh
2021-07-23,2021-07-23,day,K03000001,Great Britain,3.037,SAP preceding seven-day rolling average,p/kWh
2021-07-24,2021-07-24,day,K03000001,Great Britain,3.044,SAP preceding seven-day rolling average,p/kWh
2021-07-25,2021-07-25,day,K03000001,Great Britain,3.053,SAP preceding seven-day rolling average,p/kWh
2021-07-26,2021-07-26,day,K03000001,Great Britain,3.068,SAP preceding seven-day rolling average,p/kWh
2021-07-27,2021-07-27,day,K03000001,Great Britain,3.092,SAP preceding seven-day rolling average,p/kWh
2021-07-28,2021-07-28,day,K03000001,Great Britain,3.13,SAP preceding seven-day rolling average,p/kWh
2021-07-29,2021-07-29,day,K03000001,Great Britain,3.183,SAP preceding seven-day rolling average,p/kWh
2021-07-30,2021-07-30,day,K03000001,Great Britain,3.251,SAP preceding seven-day rolling average,p/kWh
2021-07-31,2021-07-31,day,K03000001,Great Britain,3.321,SAP preceding seven-day rolling average,p/kWh
2021-08-01,2021-08-01,day,K03000001,Great Britain,3.385,SAP preceding seven-day rolling average,p/kWh
2021-08-02,2021-08-02,day,K03000001,Great Britain,3.447,SAP preceding seven-day rolling average,p/kWh
2021-08-03,2021-08-03,day,K03000001,Great Britain,3.507,SAP preceding seven-day rolling average,p/kWh
2021-08-04,2021-08-04,day,K03000001,Great Britain,3.541,SAP preceding seven-day rolling average,p/kWh
2021-08-05,2021-08-05,day,K03000001,Great Britain,3.57,SAP preceding seven-day rolling average,p/kWh
2021-08-06,2021-08-06,day,K03000001,Great Britain,3.569,SAP preceding seven-day rolling average,p/kWh
2021-08-07,2021-08-07,day,K03000001,Great Britain,3.579,SAP preceding seven-day rolling average,p/kWh
2021-08-08,2021-08-08,day,K03000001,Great Britain,3.589,SAP preceding seven-day rolling average,p/kWh
2021-08-09,2021-08-09,day,K03000001,Great Britain,3.598,SAP preceding seven-day rolling average,p/kWh
2021-08-10,2021-08-10,day,K03000001,Great Britain,3.609,SAP preceding seven-day rolling average,p/kWh
2021-08-11,2021-08-11,day,K03000001,Great Britain,3.633,SAP preceding seven-day rolling average,p/kWh
2021-08-12,2021-08-12,day,K03000001,Great Britain,3.656,SAP preceding seven-day rolling average,p/kWh
2021-08-13,2021-08-13,day,K03000001,Great Britain,3.682,SAP preceding seven-day rolling average,p/kWh
2021-08-14,2021-08-14,day,K03000001,Great Britain,3.689,SAP preceding seven-day rolling average,p/kWh
2021-08-15,2021-08-15,day,K03000001,Great Britain,3.712,SAP preceding seven-day rolling average,p/kWh
2021-08-16,2021-08-16,day,K03000001,Great Britain,3.731,SAP preceding seven-day rolling average,p/kWh
2021-08-17,2021-08-17,day,K03000001,Great Britain,3.753,SAP preceding seven-day rolling average,p/kWh
2021-08-18,2021-08-18,day,K03000001,Great Britain,3.779,SAP preceding seven-day rolling average,p/kWh
2021-08-19,2021-08-19,day,K03000001,Great Britain,3.782,SAP preceding seven-day rolling average,p/kWh
2021-08-20,2021-08-20,day,K03000001,Great Britain,3.732,SAP preceding seven-day rolling average,p/kWh
2021-08-21,2021-08-21,day,K03000001,Great Britain,3.718,SAP preceding seven-day rolling average,p/kWh
2021-08-22,2021-08-22,day,K03000001,Great Britain,3.694,SAP preceding seven-day rolling average,p/kWh
2021-08-23,2021-08-23,day,K03000001,Great Britain,3.673,SAP preceding seven-day rolling average,p/kWh
2021-08-24,2021-08-24,day,K03000001,Great Britain,3.635,SAP preceding seven-day rolling average,p/kWh
2021-08-25,2021-08-25,day,K03000001,Great Britain,3.616,SAP preceding seven-day rolling average,p/kWh
2021-08-26,2021-08-26,day,K03000001,Great Britain,3.614,SAP preceding seven-day rolling average,p/kWh
2021-08-27,2021-08-27,day,K03000001,Great Britain,3.682,SAP preceding seven-day rolling average,p/kWh
2021-08-28,2021-08-28,day,K03000001,Great Britain,3.747,SAP preceding seven-day rolling average,p/kWh
2021-08-29,2021-08-29,day,K03000001,Great Britain,3.809,SAP preceding seven-day rolling average,p/kWh
2021-08-30,2021-08-30,day,K03000001,Great Britain,3.862,SAP preceding seven-day rolling average,p/kWh
2021-08-31,2021-08-31,day,K03000001,Great Britain,3.933,SAP preceding seven-day rolling average,p/kWh
2021-09-01,2021-09-01,day,K03000001,Great Britain,4.002,SAP preceding seven-day rolling average,p/kWh
2021-09-02,2021-09-02,day,K03000001,Great Britain,4.07,SAP preceding seven-day rolling average,p/kWh
2021-09-03,2021-09-03,day,K03000001,Great Britain,4.151,SAP preceding seven-day rolling average,p/kWh
2021-09-04,2021-09-04,day,K03000001,Great Britain,4.213,SAP preceding seven-day rolling average,p/kWh
2021-09-05,2021-09-05,day,K03000001,Great Britain,4.278,SAP preceding seven-day rolling average,p/kWh
2021-09-06,2021-09-06,day,K03000001,Great Britain,4.336,SAP preceding seven-day rolling average,p/kWh
2021-09-07,2021-09-07,day,K03000001,Great Britain,4.39,SAP preceding seven-day rolling average,p/kWh
2021-09-08,2021-09-08,day,K03000001,Great Britain,4.428,SAP preceding seven-day rolling average,p/kWh
2021-09-09,2021-09-09,day,K03000001,Great Britain,4.485,SAP preceding seven-day rolling average,p/kWh
2021-09-10,2021-09-10,day,K03000001,Great Britain,4.54,SAP preceding seven-day rolling average,p/kWh
2021-09-11,2021-09-11,day,K03000001,Great Britain,4.585,SAP preceding seven-day rolling average,p/kWh
2021-09-12,2021-09-12,day,K03000001,Great Britain,4.63,SAP preceding seven-day rolling average,p/kWh
2021-09-13,2021-09-13,day,K03000001,Great Britain,4.697,SAP preceding seven-day rolling average,p/kWh
2021-09-14,2021-09-14,day,K03000001,Great Britain,4.796,SAP preceding seven-day rolling average,p/kWh
2021-09-15,2021-09-15,day,K03000001,Great Britain,4.964,SAP preceding seven-day rolling average,p/kWh
2021-09-16,2021-09-16,day,K03000001,Great Britain,5.048,SAP preceding seven-day rolling average,p/kWh
2021-09-17,2021-09-17,day,K03000001,Great Britain,5.07,SAP preceding seven-day rolling average,p/kWh
2021-09-18,2021-09-18,day,K03000001,Great Britain,5.163,SAP preceding seven-day rolling average,p/kWh
2021-09-19,2021-09-19,day,K03000001,Great Britain,5.253,SAP preceding seven-day rolling average,p/kWh
2021-09-20,2021-09-20,day,K03000001,Great Britain,5.333,SAP preceding seven-day rolling average,p/kWh
2021-09-21,2021-09-21,day,K03000001,Great Britain,5.467,SAP preceding seven-day rolling average,p/kWh
2021-09-22,2021-09-22,day,K03000001,Great Britain,5.514,SAP preceding seven-day rolling average,p/kWh
2021-09-23,2021-09-23,day,K03000001,Great Britain,5.593,SAP preceding seven-day rolling average,p/kWh
2021-09-24,2021-09-24,day,K03000001,Great Britain,5.704,SAP preceding seven-day rolling average,p/kWh
2021-09-25,2021-09-25,day,K03000001,Great Britain,5.701,SAP preceding seven-day rolling average,p/kWh
2021-09-26,2021-09-26,day,K03000001,Great Britain,5.649,SAP preceding seven-day rolling average,p/kWh
2021-09-27,2021-09-27,day,K03000001,Great Britain,5.52,SAP preceding seven-day rolling average,p/kWh
2021-09-28,2021-09-28,day,K03000001,Great Britain,5.377,SAP preceding seven-day rolling average,p/kWh
2021-09-29,2021-09-29,day,K03000001,Great Britain,5.319,SAP preceding seven-day rolling average,p/kWh
2021-09-30,2021-09-30,day,K03000001,Great Britain,5.33,SAP preceding seven-day rolling average,p/kWh
2021-10-01,2021-10-01,day,K03000001,Great Britain,5.506,SAP preceding seven-day rolling average,p/kWh
2021-10-02,2021-10-02,day,K03000001,Great Britain,5.662,SAP preceding seven-day rolling average,p/kWh
2021-10-03,2021-10-03,day,K03000001,Great Britain,5.785,SAP preceding seven-day rolling average,p/kWh
2021-10-04,2021-10-04,day,K03000001,Great Britain,6.046,SAP preceding seven-day rolling average,p/kWh
2021-10-05,2021-10-05,day,K03000001,Great Britain,6.365,SAP preceding seven-day rolling average,p/kWh
2021-10-06,2021-10-06,day,K03000001,Great Britain,6.846,SAP preceding seven-day rolling average,p/kWh
2021-10-07,2021-10-07,day,K03000001,Great Britain,7.303,SAP preceding seven-day rolling average,p/kWh
2021-10-08,2021-10-08,day,K03000001,Great Britain,7.473,SAP preceding seven-day rolling average,p/kWh
2021-10-09,2021-10-09,day,K03000001,Great Britain,7.525,SAP preceding seven-day rolling average,p/kWh
2021-10-10,2021-10-10,day,K03000001,Great Britain,7.707,SAP preceding seven-day rolling average,p/kWh
2021-10-11,2021-10-11,day,K03000001,Great Britain,7.832,SAP preceding seven-day rolling average,p/kWh
2021-10-12,2021-10-12,day,K03000001,Great Britain,7.795,SAP preceding seven-day rolling average,p/kWh
2021-10-13,2021-10-13,day,K03000001,Great Britain,7.517,SAP preceding seven-day rolling average,p/kWh
2021-10-14,2021-10-14,day,K03000001,Great Britain,7.257,SAP preceding seven-day rolling average,p/kWh
2021-10-15,2021-10-15,day,K03000001,Great Britain,7.197,SAP preceding seven-day rolling average,p/kWh
2021-10-16,2021-10-16,day,K03000001,Great Britain,7.236,SAP preceding seven-day rolling average,p/kWh
2021-10-17,2021-10-17,day,K03000001,Great Britain,7.262,SAP preceding seven-day rolling average,p/kWh
2021-10-18,2021-10-18,day,K03000001,Great Britain,7.251,SAP preceding seven-day rolling average,p/kWh
2021-10-19,2021-10-19,day,K03000001,Great Britain,7.277,SAP preceding seven-day rolling average,p/kWh
2021-10-20,2021-10-20,day,K03000001,Great Britain,7.262,SAP preceding seven-day rolling average,p/kWh
2021-10-21,2021-10-21,day,K03000001,Great Britain,7.246,SAP preceding seven-day rolling average,p/kWh
2021-10-22,2021-10-22,day,K03000001,Great Britain,7.166,SAP preceding seven-day rolling average,p/kWh
2021-10-23,2021-10-23,day,K03000001,Great Britain,7.164,SAP preceding seven-day rolling average,p/kWh
2021-10-24,2021-10-24,day,K03000001,Great Britain,7.15,SAP preceding seven-day rolling average,p/kWh
2021-10-25,2021-10-25,day,K03000001,Great Britain,7.146,SAP preceding seven-day rolling average,p/kWh
2021-10-26,2021-10-26,day,K03000001,Great Britain,7.107,SAP preceding seven-day rolling average,p/kWh
2021-10-27,2021-10-27,day,K03000001,Great Britain,7.143,SAP preceding seven-day rolling average,p/kWh
2021-10-28,2021-10-28,day,K03000001,Great Britain,7.088,SAP preceding seven-day rolling average,p/kWh
2021-10-29,2021-10-29,day,K03000001,Great Britain,6.993,SAP preceding seven-day rolling average,p/kWh
2021-10-30,2021-10-30,day,K03000001,Great Britain,6.753,SAP preceding seven-day rolling average,p/kWh
2021-10-31,2021-10-31,day,K03000001,Great Britain,6.442,SAP preceding seven-day rolling average,p/kWh
2021-11-01,2021-11-01,day,K03000001,Great Britain,6.153,SAP preceding seven-day rolling average,p/kWh
2021-11-02,2021-11-02,day,K03000001,Great Britain,5.913,SAP preceding seven-day rolling average,p/kWh
2021-11-03,2021-11-03,day,K03000001,Great Britain,5.7,SAP preceding seven-day rolling average,p/kWh
2021-11-04,2021-11-04,day,K03000001,Great Britain,5.605,SAP preceding seven-day rolling average,p/kWh
2021-11-05,2021-11-05,day,K03000001,Great Britain,5.555,SAP preceding seven-day rolling average,p/kWh
2021-11-06,2021-11-06,day,K03000001,Great Britain,5.653,SAP preceding seven-day rolling average,p/kWh
2021-11-07,2021-11-07,day,K03000001,Great Britain,5.741,SAP preceding seven-day rolling average,p/kWh
2021-11-08,2021-11-08,day,K03000001,Great Britain,5.851,SAP preceding seven-day rolling average,p/kWh
2021-11-09,2021-11-09,day,K03000001,Great Britain,5.986,SAP preceding seven-day rolling average,p/kWh
2021-11-10,2021-11-10,day,K03000001,Great Britain,6.006,SAP preceding seven-day rolling average,p/kWh
2021-11-11,2021-11-11,day,K03000001,Great Britain,5.926,SAP preceding seven-day rolling average,p/kWh
2021-11-12,2021-11-12,day,K03000001,Great Britain,5.89,SAP preceding seven-day rolling average,p/kWh
2021-11-13,2021-11-13,day,K03000001,Great Britain,5.871,SAP preceding seven-day rolling average,p/kWh
2021-11-14,2021-11-14,day,K03000001,Great Britain,5.943,SAP preceding seven-day rolling average,p/kWh
2021-11-15,2021-11-15,day,K03000001,Great Britain,5.981,SAP preceding seven-day rolling average,p/kWh
2021-11-16,2021-11-16,day,K03000001,Great Britain,6.043,SAP preceding seven-day rolling average,p/kWh
2021-11-17,2021-11-17,day,K03000001,Great Britain,6.239,SAP preceding seven-day rolling average,p/kWh
2021-11-18,2021-11-18,day,K03000001,Great Britain,6.501,SAP preceding seven-day rolling average,p/kWh
2021-11-19,2021-11-19,day,K03000001,Great Britain,6.723,SAP preceding seven-day rolling average,p/kWh
2021-11-20,2021-11-20,day,K03000001,Great Britain,6.876,SAP preceding seven-day rolling average,p/kWh
2021-11-21,2021-11-21,day,K03000001,Great Britain,6.959,SAP preceding seven-day rolling average,p/kWh
2021-11-22,2021-11-22,day,K03000001,Great Britain,7.139,SAP preceding seven-day rolling average,p/kWh
2021-11-23,2021-11-23,day,K03000001,Great Britain,7.225,SAP preceding seven-day rolling average,p/kWh
2021-11-24,2021-11-24,day,K03000001,Great Britain,7.303,SAP preceding seven-day rolling average,p/kWh
2021-11-25,2021-11-25,day,K03000001,Great Britain,7.361,SAP preceding seven-day rolling average,p/kWh
2021-11-26,2021-11-26,day,K03000001,Great Britain,7.335,SAP preceding seven-day rolling average,p/kWh
2021-11-27,2021-11-27,day,K03000001,Great Britain,7.392,SAP preceding seven-day rolling average,p/kWh
2021-11-28,2021-11-28,day,K03000001,Great Britain,7.513,SAP preceding seven-day rolling average,p/kWh
2021-11-29,2021-11-29,day,K03000001,Great Britain,7.569,SAP preceding seven-day rolling average,p/kWh
2021-11-30,2021-11-30,day,K03000001,Great Britain,7.692,SAP preceding seven-day rolling average,p/kWh
2021-12-01,2021-12-01,day,K03000001,Great Britain,7.676,SAP preceding seven-day rolling average,p/kWh
2021-12-02,2021-12-02,day,K03000001,Great Britain,7.712,SAP preceding seven-day rolling average,p/kWh
2021-12-03,2021-12-03,day,K03000001,Great Britain,7.815,SAP preceding seven-day rolling average,p/kWh
2021-12-04,2021-12-04,day,K03000001,Great Britain,7.861,SAP preceding seven-day rolling average,p/kWh
2021-12-05,2021-12-05,day,K03000001,Great Britain,7.819,SAP preceding seven-day rolling average,p/kWh
2021-12-06,2021-12-06,day,K03000001,Great Britain,7.783,SAP preceding seven-day rolling average,p/kWh
2021-12-07,2021-12-07,day,K03000001,Great Britain,7.721,SAP preceding seven-day rolling average,p/kWh
2021-12-08,2021-12-08,day,K03000001,Great Britain,7.808,SAP preceding seven-day rolling average,p/kWh
2021-12-09,2021-12-09,day,K03000001,Great Britain,7.903,SAP preceding seven-day rolling average,p/kWh
2021-12-10,2021-12-10,day,K03000001,Great Britain,7.984,SAP preceding seven-day rolling average,p/kWh
2021-12-11,2021-12-11,day,K03000001,Great Britain,8.135,SAP preceding seven-day rolling average,p/kWh
2021-12-12,2021-12-12,day,K03000001,Great Britain,8.384,SAP preceding seven-day rolling average,p/kWh
2021-12-13,2021-12-13,day,K03000001,Great Britain,8.565,SAP preceding seven-day rolling average,p/kWh
2021-12-14,2021-12-14,day,K03000001,Great Britain,8.838,SAP preceding seven-day rolling average,p/kWh
2021-12-15,2021-12-15,day,K03000001,Great Britain,9.099,SAP preceding seven-day rolling average,p/kWh
2021-12-16,2021-12-16,day,K03000001,Great Britain,9.348,SAP preceding seven-day rolling average,p/kWh
2021-12-17,2021-12-17,day,K03000001,Great Britain,9.752,SAP preceding seven-day rolling average,p/kWh
2021-12-18,2021-12-18,day,K03000001,Great Britain,10.13,SAP preceding seven-day rolling average,p/kWh
2021-12-19,2021-12-19,day,K03000001,Great Britain,10.498,SAP preceding seven-day rolling average,p/kWh
2021-12-20,2021-12-20,day,K03000001,Great Britain,11.103,SAP preceding seven-day rolling average,p/kWh
2021-12-21,2021-12-21,day,K03000001,Great Britain,11.592,SAP preceding seven-day rolling average,p/kWh
2021-12-22,2021-12-22,day,K03000001,Great Britain,12.183,SAP preceding seven-day rolling average,p/kWh
2021-12-23,2021-12-23,day,K03000001,Great Britain,12.755,SAP preceding seven-day rolling average,p/kWh
2021-12-24,2021-12-24,day,K03000001,Great Britain,12.737,SAP preceding seven-day rolling average,p/kWh
2021-12-25,2021-12-25,day,K03000001,Great Britain,12.137,SAP preceding seven-day rolling average,p/kWh
2021-12-26,2021-12-26,day,K03000001,Great Britain,11.472,SAP preceding seven-day rolling average,p/kWh
2021-12-27,2021-12-27,day,K03000001,Great Britain,10.601,SAP preceding seven-day rolling average,p/kWh
2021-12-28,2021-12-28,day,K03000001,Great Britain,9.758,SAP preceding seven-day rolling average,p/kWh
2021-12-29,2021-12-29,day,K03000001,Great Britain,8.791,SAP preceding seven-day rolling average,p/kWh
2021-12-30,2021-12-30,day,K03000001,Great Britain,7.742,SAP preceding seven-day rolling average,p/kWh
2021-12-31,2021-12-31,day,K03000001,Great Britain,7.052,SAP preceding seven-day rolling average,p/kWh
2022-01-01,2022-01-01,day,K03000001,Great Britain,6.708,SAP preceding seven-day rolling average,p/kWh
2022-01-02,2022-01-02,day,K03000001,Great Britain,5.928,SAP preceding seven-day rolling average,p/kWh
2022-01-03,2022-01-03,day,K03000001,Great Britain,5.238,SAP preceding seven-day rolling average,p/kWh
2022-01-04,2022-01-04,day,K03000001,Great Britain,4.98,SAP preceding seven-day rolling average,p/kWh
2022-01-05,2022-01-05,day,K03000001,Great Britain,4.817,SAP preceding seven-day rolling average,p/kWh
2022-01-06,2022-01-06,day,K03000001,Great Britain,4.886,SAP preceding seven-day rolling average,p/kWh
2022-01-07,2022-01-07,day,K03000001,Great Britain,5.085,SAP preceding seven-day rolling average,p/kWh
2022-01-08,2022-01-08,day,K03000001,Great Britain,5.369,SAP preceding seven-day rolling average,p/kWh
2022-01-09,2022-01-09,day,K03000001,Great Britain,6.089,SAP preceding seven-day rolling average,p/kWh
2022-01-10,2022-01-10,day,K03000001,Great Britain,6.798,SAP preceding seven-day rolling average,p/kWh
2022-01-11,2022-01-11,day,K03000001,Great Britain,7.053,SAP preceding seven-day rolling average,p/kWh
2022-01-12,2022-01-12,day,K03000001,Great Britain,7.105,SAP preceding seven-day rolling average,p/kWh
2022-01-13,2022-01-13,day,K03000001,Great Britain,6.904,SAP preceding seven-day rolling average,p/kWh
2022-01-14,2022-01-14,day,K03000001,Great Britain,6.709,SAP preceding seven-day rolling average,p/kWh
2022-01-15,2022-01-15,day,K03000001,Great Britain,6.717,SAP preceding seven-day rolling average,p/kWh
2022-01-16,2022-01-16,day,K03000001,Great Britain,6.829,SAP preceding seven-day rolling average,p/kWh
2022-01-17,2022-01-17,day,K03000001,Great Britain,6.867,SAP preceding seven-day rolling average,p/kWh
2022-01-18,2022-01-18,day,K03000001,Great Britain,6.838,SAP preceding seven-day rolling average,p/kWh
2022-01-19,2022-01-19,day,K03000001,Great Britain,6.845,SAP preceding seven-day rolling average,p/kWh
2022-01-20,2022-01-20,day,K03000001,Great Britain,6.822,SAP preceding seven-day rolling average,p/kWh
2022-01-21,2022-01-21,day,K03000001,Great Britain,6.783,SAP preceding seven-day rolling average,p/kWh
2022-01-22,2022-01-22,day,K03000001,Great Britain,6.704,SAP preceding seven-day rolling average,p/kWh
2022-01-23,2022-01-23,day,K03000001,Great Britain,6.563,SAP preceding seven-day rolling average,p/kWh
2022-01-24,2022-01-24,day,K03000001,Great Britain,6.443,SAP preceding seven-day rolling average,p/kWh
2022-01-25,2022-01-25,day,K03000001,Great Britain,6.525,SAP preceding seven-day rolling average,p/kWh
2022-01-26,2022-01-26,day,K03000001,Great Britain,6.654,SAP preceding seven-day rolling average,p/kWh
2022-01-27,2022-01-27,day,K03000001,Great Britain,6.831,SAP preceding seven-day rolling average,p/kWh
2022-01-28,2022-01-28,day,K03000001,Great Britain,7.01,SAP preceding seven-day rolling average,p/kWh
2022-01-29,2022-01-29,day,K03000001,Great Britain,7.175,SAP preceding seven-day rolling average,p/kWh
2022-01-30,2022-01-30,day,K03000001,Great Britain,7.342,SAP preceding seven-day rolling average,p/kWh
2022-01-31,2022-01-31,day,K03000001,Great Britain,7.511,SAP preceding seven-day rolling average,p/kWh
2022-02-01,2022-02-01,day,K03000001,Great Britain,7.455,SAP preceding seven-day rolling average,p/kWh
2022-02-02,2022-02-02,day,K03000001,Great Britain,7.231,SAP preceding seven-day rolling average,p/kWh
2022-02-03,2022-02-03,day,K03000001,Great Britain,7.029,SAP preceding seven-day rolling average,p/kWh
2022-02-04,2022-02-04,day,K03000001,Great Britain,6.829,SAP preceding seven-day rolling average,p/kWh
2022-02-05,2022-02-05,day,K03000001,Great Britain,6.658,SAP preceding seven-day rolling average,p/kWh
2022-02-06,2022-02-06,day,K03000001,Great Britain,6.522,SAP preceding seven-day rolling average,p/kWh
2022-02-07,2022-02-07,day,K03000001,Great Britain,6.342,SAP preceding seven-day rolling average,p/kWh
2022-02-08,2022-02-08,day,K03000001,Great Britain,6.247,SAP preceding seven-day rolling average,p/kWh
